stop_id,agency_id,route_id
30013,SEPTA,117
30014,SEPTA,117
30015,SEPTA,126
30017,SEPTA,117
30018,SEPTA,117
30019,SEPTA,117
30020,SEPTA,117
30022,SEPTA,117
30023,SEPTA,117
30024,SEPTA,117
30029,SEPTA,92
30030,SEPTA,92
30039,SEPTA,19
30040,SEPTA,19
30041,SEPTA,19
30042,SEPTA,19
30043,SEPTA,19
30044,SEPTA,19
30046,SEPTA,19
30054,SEPTA,89
30055,SEPTA,89
30056,SEPTA,89
30065,SEPTA,4
30079,SEPTA,17
30079,SEPTA,33
30080,SEPTA,38
30080,SEPTA,44
30081,SEPTA,38
30081,SEPTA,44
30081,SEPTA,62
30082,SEPTA,38
30082,SEPTA,44
30082,SEPTA,62
30083,SEPTA,7
30084,SEPTA,7
30086,SEPTA,7
30087,SEPTA,7
30088,SEPTA,25
30088,SEPTA,7
30088,SEPTA,703
30089,SEPTA,25
30089,SEPTA,7
30089,SEPTA,703
30090,SEPTA,25
30090,SEPTA,7
30090,SEPTA,703
30091,SEPTA,25
30091,SEPTA,7
30091,SEPTA,703
30092,SEPTA,25
30092,SEPTA,703
30093,SEPTA,25
30094,SEPTA,25
30094,SEPTA,64
30096,SEPTA,25
30097,SEPTA,79
30098,SEPTA,7
30099,SEPTA,7
30100,SEPTA,7
30101,SEPTA,7
30102,SEPTA,49
30102,SEPTA,7
30103,SEPTA,48
30103,SEPTA,49
30103,SEPTA,7
30104,SEPTA,7
30105,SEPTA,7
30106,SEPTA,48
30106,SEPTA,49
30106,SEPTA,7
30107,SEPTA,92
30112,SEPTA,60
30116,SEPTA,67
30117,SEPTA,67
30118,SEPTA,67
30129,SEPTA,44
30129,SEPTA,52
30130,SEPTA,44
30130,SEPTA,52
30131,SEPTA,44
30131,SEPTA,52
30132,SEPTA,44
30132,SEPTA,52
30134,SEPTA,44
30134,SEPTA,52
30135,SEPTA,44
30135,SEPTA,52
30136,SEPTA,44
30136,SEPTA,52
30137,SEPTA,44
30137,SEPTA,52
30138,SEPTA,52
30140,SEPTA,1
30140,SEPTA,128
30140,SEPTA,130
30140,SEPTA,150
30140,SEPTA,20
30140,SEPTA,50
30142,SEPTA,1
30144,SEPTA,1
30146,SEPTA,104
30146,SEPTA,92
30147,SEPTA,37
30147,SEPTA,703
30148,SEPTA,37
30148,SEPTA,703
30149,SEPTA,37
30150,SEPTA,37
30151,SEPTA,37
30152,SEPTA,37
30153,SEPTA,37
30155,SEPTA,22
30155,SEPTA,55
30156,SEPTA,108
30156,SEPTA,37
30157,SEPTA,37
30158,SEPTA,37
30159,SEPTA,108
30159,SEPTA,115
30159,SEPTA,37
30159,SEPTA,68
30160,SEPTA,37
30161,SEPTA,37
30162,SEPTA,37
30163,SEPTA,37
30164,SEPTA,37
30164,SEPTA,703
30165,SEPTA,37
30165,SEPTA,703
30166,SEPTA,37
30166,SEPTA,703
30167,SEPTA,37
30168,SEPTA,37
30168,SEPTA,68
30182,SEPTA,55
30183,SEPTA,55
30185,SEPTA,52
30185,SEPTA,WCS
30187,SEPTA,1
30187,SEPTA,44
30187,SEPTA,65
30188,SEPTA,68
30189,SEPTA,68
30190,SEPTA,68
30192,SEPTA,47
30193,SEPTA,31
30194,SEPTA,21
30195,SEPTA,21
30196,SEPTA,30
30196,SEPTA,49
30200,SEPTA,WR6
30201,SEPTA,67
30202,SEPTA,67
30203,SEPTA,67
30204,SEPTA,67
30211,SEPTA,128
30212,SEPTA,128
30213,SEPTA,128
30214,SEPTA,128
30215,SEPTA,128
30216,SEPTA,128
30218,SEPTA,28
30219,SEPTA,24
30219,SEPTA,R
30221,SEPTA,88
30221,SEPTA,88S
30221,SEPTA,WR2
30221,SEPTA,WR3
30223,SEPTA,44
30223,SEPTA,52
30226,SEPTA,K
30227,SEPTA,44
30229,SEPTA,58
30229,SEPTA,WR6
30230,SEPTA,59
30233,SEPTA,93
30234,SEPTA,93
30235,SEPTA,93
30236,SEPTA,93
30237,SEPTA,93
30238,SEPTA,93
30239,SEPTA,93
3024,SEPTA,2
3024,SEPTA,27
30240,SEPTA,93
30241,SEPTA,93
30242,SEPTA,93
30243,SEPTA,93
30244,SEPTA,93
30245,SEPTA,93
30246,SEPTA,93
30247,SEPTA,93
30248,SEPTA,93
30249,SEPTA,93
30250,SEPTA,93
30251,SEPTA,93
30252,SEPTA,93
30253,SEPTA,93
30254,SEPTA,93
3026,SEPTA,2
3027,SEPTA,2
30270,SEPTA,48
30271,SEPTA,48
30272,SEPTA,48
3028,SEPTA,2
30283,SEPTA,12
30283,SEPTA,64
30284,SEPTA,68
30285,SEPTA,16
30285,SEPTA,701
30288,SEPTA,19
30289,SEPTA,56
3029,SEPTA,2
30293,SEPTA,1
30293,SEPTA,14
30293,SEPTA,500
30294,SEPTA,35
30294,SEPTA,62
30295,SEPTA,75
30298,SEPTA,88S
303,SEPTA,WCS
303,SEPTA,WPS
3030,SEPTA,2
30301,SEPTA,25
30303,SEPTA,38
30304,SEPTA,4
30306,SEPTA,30
30307,SEPTA,25
3031,SEPTA,2
30310,SEPTA,24
30311,SEPTA,22
30313,SEPTA,30
30313,SEPTA,42
30313,SEPTA,49
30314,SEPTA,57
30319,SEPTA,35
30319,SEPTA,61
30319,SEPTA,62
3032,SEPTA,2
30320,SEPTA,31
30321,SEPTA,8
30322,SEPTA,8
30323,SEPTA,8
30327,SEPTA,17
30328,SEPTA,114
30328,SEPTA,117
30329,SEPTA,61
3033,SEPTA,2
30332,SEPTA,95
30333,SEPTA,124
30333,SEPTA,125
30334,SEPTA,127
30335,SEPTA,104
30335,SEPTA,120
30336,SEPTA,119
30336,SEPTA,120
30338,SEPTA,132
30340,SEPTA,103
30341,SEPTA,115
30342,SEPTA,115
30343,SEPTA,115
30344,SEPTA,115
30345,SEPTA,115
30347,SEPTA,103
30349,SEPTA,106
3035,SEPTA,2
30351,SEPTA,113
30352,SEPTA,113
30354,SEPTA,117
30355,SEPTA,114
30355,SEPTA,117
30356,SEPTA,114
30356,SEPTA,117
30357,SEPTA,113
30358,SEPTA,113
30359,SEPTA,109
30359,SEPTA,114
30359,SEPTA,118
3036,SEPTA,2
30360,SEPTA,68
30362,SEPTA,68
30363,SEPTA,115
30364,SEPTA,115
30366,SEPTA,12
30366,SEPTA,64
30367,SEPTA,64
30368,SEPTA,49
30368,SEPTA,64
30369,SEPTA,49
30369,SEPTA,64
3037,SEPTA,2
30370,SEPTA,64
3038,SEPTA,2
30380,SEPTA,119
30381,SEPTA,113
30381,SEPTA,119
30382,SEPTA,113
30382,SEPTA,37
30383,SEPTA,113
30383,SEPTA,117
30383,SEPTA,119
30385,SEPTA,113
30386,SEPTA,107
30387,SEPTA,26
30388,SEPTA,25
30388,SEPTA,73
30388,SEPTA,84
30389,SEPTA,25
30389,SEPTA,26
30389,SEPTA,73
30389,SEPTA,84
30391,SEPTA,1
30391,SEPTA,14
30392,SEPTA,1
30392,SEPTA,14
30393,SEPTA,109
30393,SEPTA,114
30393,SEPTA,117
30393,SEPTA,118
30394,SEPTA,27
30395,SEPTA,92
30397,SEPTA,127
3040,SEPTA,2
30400,SEPTA,127
30401,SEPTA,127
30402,SEPTA,127
30403,SEPTA,127
30404,SEPTA,127
30405,SEPTA,127
30406,SEPTA,127
30407,SEPTA,127
30408,SEPTA,127
30409,SEPTA,127
30410,SEPTA,130
30411,SEPTA,130
30412,SEPTA,206
30413,SEPTA,110
30413,SEPTA,111
30413,SEPTA,114
30413,SEPTA,117
30414,SEPTA,109
30415,SEPTA,109
30416,SEPTA,110
30417,SEPTA,204
30418,SEPTA,204
30419,SEPTA,204
3042,SEPTA,2
30420,SEPTA,127
30421,SEPTA,204
30421,SEPTA,206
30427,SEPTA,14
30427,SEPTA,67
30428,SEPTA,22
30429,SEPTA,22
30429,SEPTA,55
30430,SEPTA,22
30430,SEPTA,55
30431,SEPTA,22
30431,SEPTA,55
30432,SEPTA,93
30433,SEPTA,131
30433,SEPTA,93
30434,SEPTA,93
30435,SEPTA,93
30436,SEPTA,93
30437,SEPTA,93
30438,SEPTA,93
30439,SEPTA,93
3044,SEPTA,2
30440,SEPTA,93
30441,SEPTA,93
30442,SEPTA,93
30443,SEPTA,150
30443,SEPTA,27
30443,SEPTA,710
30443,SEPTA,95
30443,SEPTA,98
30444,SEPTA,99
30446,SEPTA,90
30447,SEPTA,90
30448,SEPTA,90
30448,SEPTA,98
30449,SEPTA,90
30449,SEPTA,98
3045,SEPTA,2
30450,SEPTA,95
30451,SEPTA,94
30451,SEPTA,95
30452,SEPTA,95
30455,SEPTA,96
30456,SEPTA,96
30459,SEPTA,95
30459,SEPTA,97
3046,SEPTA,2
30461,SEPTA,27
30461,SEPTA,97
30462,SEPTA,27
30462,SEPTA,97
30464,SEPTA,78
30465,SEPTA,J
30467,SEPTA,99
30468,SEPTA,125
30468,SEPTA,99
30469,SEPTA,99
3047,SEPTA,2
30470,SEPTA,99
30471,SEPTA,99
30473,SEPTA,99
30474,SEPTA,99
30475,SEPTA,99
30476,SEPTA,99
30477,SEPTA,99
30478,SEPTA,104
30478,SEPTA,120
30479,SEPTA,104
3048,SEPTA,2
30480,SEPTA,104
30480,SEPTA,112
30480,SEPTA,120
30480,SEPTA,123
30481,SEPTA,73
30481,SEPTA,84
30484,SEPTA,105
30484,SEPTA,106
30485,SEPTA,106
30488,SEPTA,68
30489,SEPTA,16
30489,SEPTA,701
3049,SEPTA,2
30490,SEPTA,125
30492,SEPTA,110
30493,SEPTA,110
30496,SEPTA,126
30497,SEPTA,126
30499,SEPTA,126
30502,SEPTA,139
30509,SEPTA,113
3051,SEPTA,2
30514,SEPTA,107
30515,SEPTA,107
30515,SEPTA,108
30515,SEPTA,113
30515,SEPTA,68
30516,SEPTA,113
30517,SEPTA,113
30517,SEPTA,115
3052,SEPTA,2
30521,SEPTA,118
30527,SEPTA,118
30528,SEPTA,118
30529,SEPTA,118
3053,SEPTA,2
30533,SEPTA,108
30533,SEPTA,37
30535,SEPTA,106
30537,SEPTA,95
30538,SEPTA,108
30540,SEPTA,95
30540,SEPTA,97
30545,SEPTA,44
30548,SEPTA,24
30549,SEPTA,27
3055,SEPTA,2
30551,SEPTA,127
30552,SEPTA,127
30554,SEPTA,88
30554,SEPTA,88S
30558,SEPTA,68
30559,SEPTA,113
3056,SEPTA,2
3057,SEPTA,2
3057,SEPTA,27
30576,SEPTA,124
30576,SEPTA,125
30576,SEPTA,44
30576,SEPTA,62
30576,SEPTA,9
30577,SEPTA,31
30577,SEPTA,49
30579,SEPTA,139
3058,SEPTA,2
30580,SEPTA,139
30581,SEPTA,139
30582,SEPTA,139
30583,SEPTA,139
30584,SEPTA,139
30585,SEPTA,26
30586,SEPTA,67
30587,SEPTA,67
30588,SEPTA,67
30589,SEPTA,67
3059,SEPTA,2
30590,SEPTA,67
30591,SEPTA,67
30592,SEPTA,44
30593,SEPTA,114
30593,SEPTA,117
30596,SEPTA,27
30596,SEPTA,61
30596,SEPTA,62
30596,SEPTA,65
30596,SEPTA,9
30597,SEPTA,113
30597,SEPTA,114
30597,SEPTA,115
30599,SEPTA,25
3060,SEPTA,2
30600,SEPTA,25
30602,SEPTA,25
30602,SEPTA,43
30603,SEPTA,25
30603,SEPTA,43
3061,SEPTA,2
30620,SEPTA,139
30621,SEPTA,204
30621,SEPTA,206
30623,SEPTA,205
30625,SEPTA,205
3063,SEPTA,2
30631,SEPTA,21
30631,SEPTA,33
30631,SEPTA,42
30632,SEPTA,21
30633,SEPTA,21
30633,SEPTA,WCS
30634,SEPTA,21
30638,SEPTA,40
30639,SEPTA,40
3064,SEPTA,2
30640,SEPTA,40
30641,SEPTA,40
30642,SEPTA,40
30643,SEPTA,40
30644,SEPTA,40
30645,SEPTA,40
30646,SEPTA,40
30647,SEPTA,40
30648,SEPTA,40
30649,SEPTA,40
30650,SEPTA,58
30652,SEPTA,40
30653,SEPTA,30
30653,SEPTA,31
30653,SEPTA,49
30654,SEPTA,204
30655,SEPTA,204
30656,SEPTA,204
30657,SEPTA,204
30658,SEPTA,204
30659,SEPTA,204
3066,SEPTA,2
30660,SEPTA,204
30661,SEPTA,204
30662,SEPTA,96
30663,SEPTA,119
30664,SEPTA,204
30665,SEPTA,204
30666,SEPTA,204
30667,SEPTA,204
30668,SEPTA,204
30669,SEPTA,14
3067,SEPTA,2
30670,SEPTA,127
30671,SEPTA,127
30672,SEPTA,127
30673,SEPTA,204
30673,SEPTA,206
30674,SEPTA,104
30674,SEPTA,120
30675,SEPTA,111
30676,SEPTA,111
30677,SEPTA,129
30677,SEPTA,130
30678,SEPTA,129
30679,SEPTA,105
3068,SEPTA,2
30680,SEPTA,105
30681,SEPTA,105
30682,SEPTA,105
30682,SEPTA,703
30683,SEPTA,105
30684,SEPTA,103
30684,SEPTA,105
30685,SEPTA,105
30685,SEPTA,106
30686,SEPTA,106
30688,SEPTA,106
30689,SEPTA,106
3069,SEPTA,2
30690,SEPTA,106
30691,SEPTA,105
30692,SEPTA,105
30693,SEPTA,105
30696,SEPTA,103
30697,SEPTA,103
30698,SEPTA,103
30699,SEPTA,103
30700,SEPTA,103
30701,SEPTA,103
30701,SEPTA,105
30702,SEPTA,106
30703,SEPTA,106
30704,SEPTA,130
30705,SEPTA,130
30706,SEPTA,130
30707,SEPTA,128
30708,SEPTA,128
30708,SEPTA,129
30709,SEPTA,129
30710,SEPTA,129
30710,SEPTA,130
30710,SEPTA,133
30711,SEPTA,129
30712,SEPTA,129
30713,SEPTA,129
30716,SEPTA,95
30716,SEPTA,97
30717,SEPTA,710
30717,SEPTA,97
30718,SEPTA,710
30718,SEPTA,97
3072,SEPTA,2
30720,SEPTA,55
30720,SEPTA,77
30722,SEPTA,710
30723,SEPTA,130
30726,SEPTA,27
30728,SEPTA,27
3073,SEPTA,2
30730,SEPTA,27
30731,SEPTA,27
30732,SEPTA,27
30733,SEPTA,27
30734,SEPTA,27
30735,SEPTA,27
30736,SEPTA,27
30737,SEPTA,27
30738,SEPTA,27
30739,SEPTA,27
3074,SEPTA,2
30740,SEPTA,27
30741,SEPTA,27
30742,SEPTA,27
30743,SEPTA,27
30744,SEPTA,27
30746,SEPTA,27
3075,SEPTA,2
30750,SEPTA,131
30750,SEPTA,90
30751,SEPTA,96
30751,SEPTA,98
30752,SEPTA,14
30754,SEPTA,1
30754,SEPTA,14
30754,SEPTA,WR1
30754,SEPTA,WR6
30755,SEPTA,20
30757,SEPTA,20
30757,SEPTA,88
30757,SEPTA,88S
30758,SEPTA,20
30758,SEPTA,WR6
30759,SEPTA,14
30759,SEPTA,58
3076,SEPTA,2
30760,SEPTA,14
30763,SEPTA,28
30766,SEPTA,43
30766,SEPTA,64
30767,SEPTA,43
30767,SEPTA,64
30769,SEPTA,88S
3077,SEPTA,2
30770,SEPTA,43
30770,SEPTA,64
30771,SEPTA,43
30771,SEPTA,52
30771,SEPTA,64
30776,SEPTA,22
30777,SEPTA,22
30778,SEPTA,22
30779,SEPTA,22
3078,SEPTA,2
30780,SEPTA,22
30781,SEPTA,22
30783,SEPTA,104
30783,SEPTA,120
30784,SEPTA,104
30784,SEPTA,120
30786,SEPTA,113
30787,SEPTA,113
30789,SEPTA,65
3079,SEPTA,2
30790,SEPTA,65
30793,SEPTA,60
30794,SEPTA,60
30795,SEPTA,60
30796,SEPTA,60
30797,SEPTA,60
30799,SEPTA,60
3080,SEPTA,2
30800,SEPTA,60
30801,SEPTA,60
30802,SEPTA,54
30803,SEPTA,39
30803,SEPTA,54
30804,SEPTA,54
30805,SEPTA,54
30806,SEPTA,54
30807,SEPTA,54
30808,SEPTA,33
30808,SEPTA,331
30809,SEPTA,33
3081,SEPTA,2
30810,SEPTA,6
30811,SEPTA,6
30812,SEPTA,6
30813,SEPTA,94
30814,SEPTA,30
30815,SEPTA,30
30815,SEPTA,42
30818,SEPTA,84
30819,SEPTA,84
30820,SEPTA,30
30821,SEPTA,30
30822,SEPTA,30
30823,SEPTA,30
30823,SEPTA,40
30824,SEPTA,J
30824,SEPTA,K
30824,SEPTA,R
30825,SEPTA,30
30826,SEPTA,30
30827,SEPTA,64
30829,SEPTA,LUCYGR
30830,SEPTA,64
30831,SEPTA,31
30832,SEPTA,38
30833,SEPTA,38
30834,SEPTA,38
30836,SEPTA,38
30836,SEPTA,40
30837,SEPTA,40
30839,SEPTA,60
30840,SEPTA,60
30841,SEPTA,60
30842,SEPTA,60
30843,SEPTA,60
30844,SEPTA,52
30845,SEPTA,43
30845,SEPTA,64
30846,SEPTA,43
30846,SEPTA,64
30849,SEPTA,43
30850,SEPTA,43
30851,SEPTA,43
30853,SEPTA,44
30854,SEPTA,46
30857,SEPTA,703
30858,SEPTA,45
30859,SEPTA,23
30860,SEPTA,23
30861,SEPTA,128
30862,SEPTA,128
30863,SEPTA,114
30864,SEPTA,47
30867,SEPTA,108
30867,SEPTA,68
30868,SEPTA,57
30869,SEPTA,57
30870,SEPTA,17
30872,SEPTA,17
30874,SEPTA,471
30875,SEPTA,103
30876,SEPTA,103
30877,SEPTA,61
30878,SEPTA,64
30879,SEPTA,64
30880,SEPTA,64
30881,SEPTA,64
30882,SEPTA,64
30883,SEPTA,64
30884,SEPTA,3
30885,SEPTA,54
30886,SEPTA,20
30886,SEPTA,50
30888,SEPTA,50
30889,SEPTA,64
30890,SEPTA,7
30890,SEPTA,79
30891,SEPTA,79
30892,SEPTA,25
30893,SEPTA,25
30894,SEPTA,25
30894,SEPTA,89
30895,SEPTA,25
30895,SEPTA,J
30896,SEPTA,25
30897,SEPTA,25
30898,SEPTA,25
30899,SEPTA,25
309,SEPTA,12
30900,SEPTA,25
30901,SEPTA,25
30902,SEPTA,25
30903,SEPTA,25
30904,SEPTA,77
30905,SEPTA,61
30906,SEPTA,61
30907,SEPTA,35
30907,SEPTA,61
30907,SEPTA,62
30908,SEPTA,61
30909,SEPTA,61
30910,SEPTA,35
30910,SEPTA,62
30912,SEPTA,61
30913,SEPTA,35
30913,SEPTA,61
30913,SEPTA,62
30914,SEPTA,35
30914,SEPTA,61
30914,SEPTA,62
30915,SEPTA,35
30915,SEPTA,61
30915,SEPTA,62
30916,SEPTA,1
30916,SEPTA,61
30916,SEPTA,R
30918,SEPTA,35
30918,SEPTA,62
30919,SEPTA,62
3092,SEPTA,48
3092,SEPTA,49
3092,SEPTA,7
30920,SEPTA,62
30920,SEPTA,9
30921,SEPTA,12
30923,SEPTA,129
30924,SEPTA,129
30925,SEPTA,128
30926,SEPTA,22
30926,SEPTA,77
30927,SEPTA,56
30927,SEPTA,89
30928,SEPTA,56
30935,SEPTA,38
30941,SEPTA,WCS
30942,SEPTA,68
30949,SEPTA,J
30950,SEPTA,132
30951,SEPTA,132
30952,SEPTA,132
30953,SEPTA,132
30954,SEPTA,132
30955,SEPTA,132
30956,SEPTA,132
30957,SEPTA,132
30958,SEPTA,132
30959,SEPTA,132
30960,SEPTA,132
30961,SEPTA,132
30962,SEPTA,132
30963,SEPTA,132
30965,SEPTA,132
30966,SEPTA,132
30968,SEPTA,132
30969,SEPTA,132
30970,SEPTA,132
30973,SEPTA,132
30976,SEPTA,132
30977,SEPTA,132
30978,SEPTA,132
30979,SEPTA,132
3098,SEPTA,48
3098,SEPTA,49
3098,SEPTA,7
30980,SEPTA,132
30981,SEPTA,132
30982,SEPTA,132
30983,SEPTA,132
30984,SEPTA,132
30985,SEPTA,70
30985,SEPTA,84
30986,SEPTA,70
30988,SEPTA,132
30989,SEPTA,132
30990,SEPTA,132
30991,SEPTA,132
30992,SEPTA,47
30992,SEPTA,471
30993,SEPTA,111
30995,SEPTA,70
30996,SEPTA,18
30996,SEPTA,26
30997,SEPTA,58
30998,SEPTA,26
30999,SEPTA,26
31,SEPTA,2
310,SEPTA,12
31000,SEPTA,26
31000,SEPTA,J
31000,SEPTA,K
31001,SEPTA,107
31002,SEPTA,107
31003,SEPTA,110
31005,SEPTA,114
31006,SEPTA,114
31007,SEPTA,131
31009,SEPTA,131
31009,SEPTA,99
3101,SEPTA,33
31010,SEPTA,114
31011,SEPTA,114
31011,SEPTA,117
31012,SEPTA,35
31014,SEPTA,35
31015,SEPTA,105
31015,SEPTA,106
31018,SEPTA,106
31020,SEPTA,55
31021,SEPTA,55
31022,SEPTA,55
31023,SEPTA,55
3103,SEPTA,48
3103,SEPTA,49
3103,SEPTA,7
31030,SEPTA,22
31039,SEPTA,52
31041,SEPTA,17
31041,SEPTA,33
31042,SEPTA,31
31043,SEPTA,31
31044,SEPTA,31
31045,SEPTA,31
31046,SEPTA,31
31047,SEPTA,31
31049,SEPTA,119
3105,SEPTA,33
31050,SEPTA,113
31050,SEPTA,119
31051,SEPTA,113
31051,SEPTA,119
31052,SEPTA,119
31055,SEPTA,106
31056,SEPTA,105
31057,SEPTA,106
31058,SEPTA,106
31059,SEPTA,35
31059,SEPTA,61
31059,SEPTA,62
31060,SEPTA,126
31061,SEPTA,126
31062,SEPTA,126
31063,SEPTA,126
31064,SEPTA,126
31065,SEPTA,126
31066,SEPTA,126
31067,SEPTA,126
31068,SEPTA,126
31069,SEPTA,126
3107,SEPTA,48
3107,SEPTA,7
31070,SEPTA,128
31071,SEPTA,128
31072,SEPTA,J
31073,SEPTA,J
31074,SEPTA,126
31075,SEPTA,126
31076,SEPTA,126
31077,SEPTA,126
31079,SEPTA,126
3108,SEPTA,33
3108,SEPTA,331
31080,SEPTA,126
31081,SEPTA,126
31083,SEPTA,126
31084,SEPTA,126
31085,SEPTA,126
31086,SEPTA,126
31087,SEPTA,126
31088,SEPTA,126
31089,SEPTA,126
3109,SEPTA,33
3109,SEPTA,331
31090,SEPTA,J
31091,SEPTA,24
31092,SEPTA,84
31092,SEPTA,WR2
31092,SEPTA,WR5
31093,SEPTA,84
31096,SEPTA,84
31097,SEPTA,126
31098,SEPTA,1
31098,SEPTA,14
31099,SEPTA,7
311,SEPTA,12
311,SEPTA,40
3110,SEPTA,33
31100,SEPTA,7
31101,SEPTA,7
31102,SEPTA,7
31103,SEPTA,7
31104,SEPTA,18
31104,SEPTA,24
31105,SEPTA,19
31105,SEPTA,67
31106,SEPTA,19
31107,SEPTA,19
31108,SEPTA,19
31108,SEPTA,67
31109,SEPTA,92
31110,SEPTA,92
31111,SEPTA,92
31112,SEPTA,92
31113,SEPTA,92
31115,SEPTA,32
31116,SEPTA,32
31117,SEPTA,32
31118,SEPTA,37
31119,SEPTA,37
3112,SEPTA,33
3112,SEPTA,331
31120,SEPTA,37
31121,SEPTA,37
31122,SEPTA,89
31123,SEPTA,16
31123,SEPTA,4
31123,SEPTA,701
31127,SEPTA,92
31128,SEPTA,92
31129,SEPTA,92
31132,SEPTA,92
31133,SEPTA,139
31134,SEPTA,139
31135,SEPTA,139
31138,SEPTA,139
31139,SEPTA,139
31141,SEPTA,31
31142,SEPTA,31
31143,SEPTA,31
31144,SEPTA,31
31145,SEPTA,31
31146,SEPTA,31
31148,SEPTA,21
31149,SEPTA,113
3115,SEPTA,33
31151,SEPTA,113
31152,SEPTA,113
31154,SEPTA,117
31155,SEPTA,120
31156,SEPTA,120
31157,SEPTA,92
31158,SEPTA,92
3116,SEPTA,33
3116,SEPTA,331
31165,SEPTA,92
31166,SEPTA,92
31169,SEPTA,92
31170,SEPTA,92
31171,SEPTA,92
31172,SEPTA,92
31174,SEPTA,119
31176,SEPTA,92
31178,SEPTA,38
31178,SEPTA,44
31180,SEPTA,112
31180,SEPTA,115
31181,SEPTA,119
31182,SEPTA,119
31184,SEPTA,119
31185,SEPTA,119
31186,SEPTA,119
31186,SEPTA,120
31187,SEPTA,119
31188,SEPTA,119
3119,SEPTA,33
3119,SEPTA,331
31193,SEPTA,139
31194,SEPTA,139
31195,SEPTA,25
31195,SEPTA,J
31196,SEPTA,84
31198,SEPTA,133
31199,SEPTA,710
3120,SEPTA,33
3120,SEPTA,331
31206,SEPTA,119
31207,SEPTA,44
31208,SEPTA,44
31209,SEPTA,44
3121,SEPTA,33
3121,SEPTA,331
31210,SEPTA,44
31210,SEPTA,52
31211,SEPTA,113
31211,SEPTA,115
31224,SEPTA,139
31225,SEPTA,139
3124,SEPTA,48
3124,SEPTA,7
31242,SEPTA,801
31242,SEPTA,802
31244,SEPTA,801
31244,SEPTA,802
31245,SEPTA,127
31245,SEPTA,128
31246,SEPTA,127
31246,SEPTA,128
31251,SEPTA,128
31268,SEPTA,139
31270,SEPTA,52
31271,SEPTA,139
31272,SEPTA,139
31276,SEPTA,98
31278,SEPTA,27
3128,SEPTA,33
31280,SEPTA,64
31281,SEPTA,9
31283,SEPTA,44
31283,SEPTA,52
31283,SEPTA,65
31284,SEPTA,65
31289,SEPTA,25
3129,SEPTA,48
3129,SEPTA,7
31291,SEPTA,21
31294,SEPTA,46
31298,SEPTA,129
31298,SEPTA,130
31298,SEPTA,20
31300,SEPTA,130
31302,SEPTA,98
31303,SEPTA,92
31304,SEPTA,92
31307,SEPTA,4
31307,SEPTA,701
31308,SEPTA,68
31309,SEPTA,4
3131,SEPTA,33
31310,SEPTA,107
31311,SEPTA,128
31311,SEPTA,130
31311,SEPTA,20
31311,SEPTA,50
31312,SEPTA,127
31313,SEPTA,127
31314,SEPTA,127
31315,SEPTA,127
31316,SEPTA,127
31317,SEPTA,127
31318,SEPTA,127
31319,SEPTA,127
3132,SEPTA,33
3132,SEPTA,331
31322,SEPTA,68
31323,SEPTA,68
31324,SEPTA,25
31324,SEPTA,703
31325,SEPTA,703
31326,SEPTA,67
31328,SEPTA,127
31329,SEPTA,127
3133,SEPTA,33
3133,SEPTA,331
31330,SEPTA,127
31332,SEPTA,127
31334,SEPTA,133
31335,SEPTA,133
31336,SEPTA,43
31336,SEPTA,64
31337,SEPTA,37
31338,SEPTA,57
31339,SEPTA,57
31340,SEPTA,44
31341,SEPTA,94
31341,SEPTA,95
31343,SEPTA,55
31344,SEPTA,26
31345,SEPTA,127
31348,SEPTA,32
31348,SEPTA,33
31348,SEPTA,331
31349,SEPTA,K
31351,SEPTA,K
31352,SEPTA,53
31353,SEPTA,27
31355,SEPTA,88
31356,SEPTA,88
31357,SEPTA,88
31357,SEPTA,88S
31358,SEPTA,25
31359,SEPTA,130
31360,SEPTA,128
31360,SEPTA,130
31361,SEPTA,67
31361,SEPTA,WR3
31362,SEPTA,67
31362,SEPTA,WR4
31363,SEPTA,WR6
31364,SEPTA,67
31366,SEPTA,1
31367,SEPTA,3
31371,SEPTA,126
31379,SEPTA,70
31380,SEPTA,45
31382,SEPTA,38
31383,SEPTA,16
31384,SEPTA,90
31388,SEPTA,LUCYGR
31391,SEPTA,LUCYGO
31393,SEPTA,30
31393,SEPTA,42
31393,SEPTA,49
31393,SEPTA,LUCYGO
31394,SEPTA,104
31395,SEPTA,104
31401,SEPTA,107
31402,SEPTA,107
31402,SEPTA,113
31403,SEPTA,127
31406,SEPTA,93
31407,SEPTA,93
31408,SEPTA,93
31409,SEPTA,93
31413,SEPTA,93
31414,SEPTA,93
31415,SEPTA,93
31416,SEPTA,93
31417,SEPTA,93
31418,SEPTA,93
31419,SEPTA,93
3142,SEPTA,33
3142,SEPTA,331
31420,SEPTA,93
31421,SEPTA,93
31423,SEPTA,93
31424,SEPTA,93
31425,SEPTA,93
31426,SEPTA,96
31427,SEPTA,96
31428,SEPTA,96
31429,SEPTA,96
31430,SEPTA,96
31431,SEPTA,24
31432,SEPTA,24
31433,SEPTA,70
31433,SEPTA,K
31436,SEPTA,18
31438,SEPTA,132
31441,SEPTA,19
31442,SEPTA,5
31446,SEPTA,129
31447,SEPTA,129
31448,SEPTA,K
31449,SEPTA,44
31449,SEPTA,52
3145,SEPTA,48
3145,SEPTA,7
31450,SEPTA,44
31450,SEPTA,52
31451,SEPTA,801
31452,SEPTA,68
31453,SEPTA,37
31454,SEPTA,710
31454,SEPTA,97
